FR1.No,FRB.No,FRC.No,FRD.No,FRE.No,FRF.No,FRG.No,FRH.No,FRI.No,FRJ.No,FRK.No,FRL.No,FRM.No,FR1.Yes,FRB.Yes,FRC.Yes,FRD.Yes,FRE.Yes,FRF.Yes,FRG.Yes,FRH.Yes,FRI.Yes,FRJ.Yes,FRK.Yes,FRL.Yes,FRM.Yes,variable
No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
  47.837539, 157.822057,  15.353661,  18.164094,  58.206047,  88.150448,   0.000000,  58.959359,   0.000000,  35.355645,  15.647930,   5.391385,   0.000000, 632.993074,3891.605056,1870.263662,3172.184645,5744.582039,3969.074906,2319.088949,1802.365694,2436.276446,1482.480934,1406.598113,  43.940256,   0.000000,Total.SURVEY_LC1_3B11
  0.00000, 71.86623,  0.00000,  0.00000, 22.19830,  0.00000,  0.00000,  0.00000,  0.00000, 35.35564, 25.02697, 17.12599,  0.00000,  3.98949,831.28524, 10.46826,175.57174,125.93886,140.90251,269.92968,164.53009,450.30857,791.64324,327.05741, 97.15028,  0.00000,Total.SURVEY_LC1_3B12
  19.941392,  71.866234,   8.030303,  21.020266,  11.121793,   0.000000,   0.000000,  51.506365,   0.000000,   0.000000,  17.918003,   0.000000,   0.000000, 134.584835,1986.504152, 864.456303, 673.729241, 891.661883,2032.206190, 467.788520, 526.217349, 842.026828, 771.353307, 427.136077, 156.038341,   7.982191,Total.SURVEY_LC1_3B13
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  5.658213, 13.024333,  0.000000,  0.000000,  3.983434, 23.857534, 24.715426,  0.000000, 33.303276,161.342475, 17.216639,117.465814, 84.418541,161.573119, 90.256764,  8.943730,  0.000000,Total.SURVEY_LC1_3B14
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 18.236059,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.983434, 51.187971, 32.490418, 99.167433,141.814690,152.494307, 42.873835, 56.822932, 75.460068,180.172599, 53.474711, 24.180586,  4.014012,Total.SURVEY_LC1_3B15
  23.930882,  93.471363, 107.551993, 189.785117, 181.127413,  14.567454, 134.489473, 150.804418, 193.371625, 143.163938, 117.397960,   0.000000,   0.000000, 256.577820, 778.848867, 861.103426,1847.995521,1209.053774,1848.335588,2328.741055,3041.245057,3106.075944,1385.173543,1792.270661,   8.682968,   3.996505,Total.SURVEY_LC1_3B16
  0.000000,  4.034056,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.023818,  7.781306,  0.000000,  4.017461,  0.000000,  0.000000,  3.983434, 51.460894, 48.433332, 11.488503,  0.000000,116.749060,259.794858, 72.722214,313.028445,381.540657,210.405974,  0.000000,  0.000000,Total.SURVEY_LC1_3B18
  0.000000,  8.776359, 40.741303,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 15.957959,115.120705,147.853134, 28.002032,  0.000000, 72.720851,175.024512, 61.658192,106.505438,131.877301, 74.100568,  0.000000,  0.000000,Total.SURVEY_LC1_3B19
   0.00000,   0.00000,   0.00000,  16.39820,  13.73569,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  11.95636, 167.68788,  24.44403, 115.67751,1032.56921,  89.89090,  25.23525,  67.91704,  15.78926,  16.27338,  70.06096,   0.00000,   0.00000,Total.SURVEY_LC1_3B21
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 189.798610, 167.651543,  11.740510, 278.919712,1577.586315, 580.086047,   4.028488,  21.574515,  42.957319,   0.000000,   0.000000,  15.365844,   0.000000,Total.SURVEY_LC1_3B22
  0.000000,  0.000000,  0.000000,  0.000000,  4.009644,  0.000000,  0.000000,  0.000000,  4.444419,  0.000000,  0.000000,  0.000000,  0.000000, 15.939790, 23.955411,  5.653002,  0.000000, 71.924923,124.739012, 17.190470, 75.952248, 19.044471,  4.033395,  9.633850,  7.640371,  0.000000,Total.SURVEY_LC1_3B23
   0.000000, 102.282473, 100.952169,   5.619488,   0.000000,  18.236059,   0.000000,   0.000000,  37.050120, 151.570094,  24.391466,   0.000000,   0.000000,  97.878496, 642.242968, 525.089706,  32.042525,  52.466772, 621.563656, 555.685664,  51.632623,1819.312433,1566.137599, 227.297629,  40.142492,   0.000000,Total.SURVEY_LC1_3B31
  23.936938, 121.443179,   5.653002,  74.741171,  11.121793,  19.299229,   0.000000,  54.314251,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 620.407388,2089.996957,1069.114510,1067.887105,1112.430710,1540.394807, 939.716872, 531.009508,1219.468262, 187.248447, 368.900650,   3.657557,   0.000000,Total.SURVEY_LC1_3B32
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  7.978979, 36.784181,217.746954,  0.000000,  0.000000,113.755099, 30.949288,  0.000000,256.170707,551.272244,163.337474,  7.596007,  0.000000,Total.SURVEY_LC1_3B33
  3.989490,  9.709222,  0.000000, 16.398203, 22.226772, 18.208415,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,188.732762, 23.955411, 13.706396,554.999362,560.700711,502.406780, 55.704299,  0.000000, 61.994450, 24.764069, 29.736242,  0.000000,  0.000000,Total.SURVEY_LC1_3B35
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,13.577007, 0.000000, 4.008702, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3B36
 0.000000, 4.055083, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.983434, 0.000000,40.741303, 0.000000,38.597145, 8.823648, 0.000000,13.582143, 7.694064, 0.000000,22.799658, 7.548194, 0.000000,Total.SURVEY_LC1_3B37
  0.000000, 23.857534,  0.000000,  0.000000, 11.121793, 18.236059,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 11.968469, 46.532131, 25.985883,122.998767,241.053923,185.556306, 80.169985,100.752793,140.424655,282.691326, 43.524609,  5.413204,  0.000000,Total.SURVEY_LC1_3B41
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.885509,11.854755, 0.000000, 8.123236, 0.000000, 9.384007, 0.000000, 0.000000,Total.SURVEY_LC1_3B42
  0.00000,  0.00000,  4.02985,  0.00000,  0.00000,  0.00000,  0.00000, 13.58214,  0.00000, 25.35277,  0.00000,  0.00000,  0.00000, 28.05487, 17.91958,  4.02985, 12.02849,201.88571, 29.38013, 61.61873,216.03941,142.34776, 76.01483, 82.37994, 69.10377,  0.00000,Total.SURVEY_LC1_3B43
 0.000000, 4.169983,16.159959, 0.000000, 0.000000, 0.000000, 4.164509, 0.000000, 0.000000, 4.050893, 0.000000, 0.000000, 0.000000, 3.989490, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.220882, 0.000000, 0.000000, 0.000000,10.065740,34.835348, 0.000000,Total.SURVEY_LC1_3B44
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.973139,0.000000,0.000000,9.742123,0.000000,0.000000,0.000000,0.000000,3.824918,0.000000,0.000000,Total.SURVEY_LC1_3B45
  3.989490,  8.812365,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 26.820062, 12.832733,204.241756, 68.382225, 42.182607,231.118494, 44.467779, 65.653409,156.615547, 80.730953,120.845104,  7.428869,  0.000000,Total.SURVEY_LC1_3B51
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 46.20364,358.86083,558.53635, 91.14481,110.71788,779.01480,148.84318,104.88199,525.52719,778.92719,365.29184, 84.85534,  7.99301,Total.SURVEY_LC1_3B52
  3.983434,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 15.951903,133.760095, 14.176996,110.421453, 57.752526,105.541029,  0.000000, 10.808404, 46.122594,101.583463, 76.332268, 56.858089,  0.000000,Total.SURVEY_LC1_3B53
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.962413,17.526061, 5.677839,16.398203, 0.000000,44.335051,17.535493,17.619659, 0.000000,31.106870,29.950722, 7.596007, 0.000000,Total.SURVEY_LC1_3B54
   0.000000,  29.776109,  75.197470,  65.391782,   0.000000,   8.000016, 223.414974,  25.805131, 135.272527,  46.280365, 117.397761,  17.355329,   0.000000, 245.860617, 434.746035, 615.252566, 463.950908, 258.333057, 494.607668,1444.373705, 926.237117,1377.423561,1890.839793,1253.097609, 155.507654,  11.961189,Total.SURVEY_LC1_3B55
  0.000000, 14.205779,  0.000000, 46.728226, 20.675186, 29.022481, 19.386415,  4.084856, 16.282482, 17.996659, 11.354351, 15.303971,  0.000000,  3.866963, 18.060361, 17.870442,240.033224, 25.569110, 63.785395, 53.596465, 55.761431, 77.598856, 91.314486, 92.470508,106.359713,  4.148824,Total.SURVEY_LC1_3B71
 0.000000, 0.000000, 4.029850, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.007037, 0.000000,19.064753, 0.000000, 0.000000,15.917180,32.071301, 0.000000,27.959730,30.656995, 8.065791,79.053576, 0.000000,Total.SURVEY_LC1_3B72
 0.000000, 7.959279, 4.165600, 0.000000, 0.000000, 8.427285, 0.000000, 0.000000, 0.000000,26.268757,24.869144, 0.000000, 0.000000, 0.000000, 0.000000, 8.007027, 0.000000,16.027905,19.870804,13.474128, 5.957410,23.997650,50.346147,45.984559,76.325430, 0.000000,Total.SURVEY_LC1_3B73
  0.000000,  0.000000,  8.467297, 18.882568,  0.000000,  8.428075,  3.948674,  0.000000, 40.528148,  4.059188, 13.879063,  3.954853,  4.105938,  0.000000,  3.987845,  3.983698,  3.994565,  0.000000, 16.627591,  3.887486,  5.957410,153.332449,142.095122,109.360613, 35.576327,  3.974221,Total.SURVEY_LC1_3B74
  4.136105,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  8.710685,  0.000000,  7.614638,  0.000000,  0.000000,  9.106758, 13.748149,  0.000000,  9.054396,103.528819, 38.966263,  0.000000,110.207928,199.187988, 82.666184, 15.251983,  4.014012,Total.SURVEY_LC1_3B75
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.099852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.529775,Total.SURVEY_LC1_3B76
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  5.441334,  6.598048, 62.843511, 12.252455,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 39.580547, 25.806050,205.654167, 17.179999,Total.SURVEY_LC1_3B81
   0.000000,  17.383875,  26.837087,   0.000000,   8.226642,  25.864731,  62.712096,   0.000000, 231.429399, 479.772790,  37.623103,  41.357542,   4.099852,   0.000000, 173.325119, 289.198528,   0.000000,  16.361109, 380.503493, 258.653836,   0.000000,1844.327234,2265.106943, 452.303881, 646.850678,  65.119287,Total.SURVEY_LC1_3B82
 0.000000, 8.310253, 4.040920, 0.000000, 0.000000, 0.000000,18.944049, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.866963, 0.000000, 0.000000, 3.984252, 0.000000,13.706416,27.749250, 0.000000, 0.000000, 0.000000,20.804771, 9.645208, 0.000000,Total.SURVEY_LC1_3B83
  0.000000,  0.000000, 40.920162,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.060337,  0.000000,  0.000000,  0.000000, 27.989467,  5.051150,  4.046842,  0.000000,  6.362712,  0.000000,  4.017736, 14.480482, 57.999316, 68.907087,100.403639,  0.000000,Total.SURVEY_LC1_3B84
 323.39843,3584.50674,1863.76961,1762.60569,3112.13047,3727.86521,2394.47089,1726.49290,4547.74445,1825.24123, 940.68753, 479.31377,  19.94514,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,Total.SURVEY_LC1_3Bx1
  0.000000, 33.954874,  8.777157, 60.857689, 20.855604,  3.989998, 24.511793, 26.646480,359.807092,178.873025, 60.102314,294.977070, 32.180534,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,Total.SURVEY_LC1_3Bx2
382.912283,  9.751892,  0.000000, 28.120109, 38.613958, 18.050650,  0.000000,  0.000000, 30.751592,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,Total.SURVEY_LC1_3Bxx
 2380.1832, 5080.3359, 8397.0582, 2266.0825, 4029.2932, 8053.0014, 2433.5506, 2789.2075,12595.1922,17675.5849,10326.8152, 4592.6765, 2729.8691,  611.2357, 4541.0514, 5629.8126, 2403.3739, 1216.1516, 8553.8774, 1555.4525, 1963.6525, 6935.0209, 4091.9141, 4195.3078,  730.7629,  277.0755,Total.SURVEY_LC1_3C10
  0.000000, 35.250004,  8.016639, 18.246230,  4.040489,234.826596, 17.570405, 11.075515, 23.867061,  0.000000,  3.892234,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,Total.SURVEY_LC1_3C1x
   4.261841,  28.277444, 474.550889, 103.767035,  44.200887, 413.912294,   0.000000,  94.505462, 312.978235, 631.252330, 785.186640, 488.453216,   0.000000,   0.000000,   0.000000, 257.050676,  18.228345,   6.296868, 648.858078,   0.000000,  27.259134, 169.809589, 143.960506,1153.398897,   0.000000,   0.000000,Total.SURVEY_LC1_3C21
  16.379178, 385.364949,  16.536328,  18.150919,  33.544979,  54.312757, 421.214981, 118.607005,5212.479764,1003.488963, 447.257011,1631.658278, 397.744803,  12.785523,  30.086531,  10.363946, 104.247165,   0.000000,   8.484943,  68.167446,  44.020302,1507.538837, 437.316933, 293.276580, 484.390630,  33.319306,Total.SURVEY_LC1_3C22
  4.261841, 49.447624, 17.087792, 48.256220,  6.320969,  4.276087, 16.541267,  4.145443,361.071016,335.484857, 50.923574,139.395065, 38.910122,  0.000000, 28.088654,400.788825,  9.575047,  0.000000, 36.881766, 45.041906, 12.186996,109.776038, 75.909148,369.911896, 58.837880,  0.000000,Total.SURVEY_LC1_3C23
  12.52433,  82.32339, 687.69766,  21.07807,  12.43936, 184.25100,  11.26835,  16.78804, 843.23574,1083.65812,3017.32983,1897.17021, 105.77596,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,Total.SURVEY_LC1_3C2x
  59.384974,  12.831191, 382.322004, 112.632638, 135.345885, 380.625067, 185.398906, 168.953802, 257.334882, 527.065839,1043.472762, 238.808501,   0.000000,   0.000000,   4.515152, 566.631834,  11.925694,   4.096394, 347.848978,  12.541965, 156.192201, 195.651929,  60.515240, 938.414378,  20.893664,   0.000000,Total.SURVEY_LC1_3C31
  62.26321,  69.52075,  48.11907,   0.00000,  17.87699,  78.58976, 187.53580,  72.03980, 732.26376, 789.22457, 521.38723,2687.40095, 440.06801,  28.89139, 388.53392, 297.66221, 113.81309,  12.63299, 340.06916, 536.32799, 179.50792, 695.37554, 316.24448, 724.00136, 826.85876,  10.51309,Total.SURVEY_LC1_3C32
 12.076946,387.223388,290.755289, 18.292362, 35.157803,344.069978, 37.726490, 98.533984,410.266536,515.903759,514.537276,300.150287,124.509500,  4.188943,  4.169983,438.400661,100.470523, 51.840990,638.502736, 23.866875, 62.051581,237.544611,142.310527,868.477247,157.710876,  0.000000,Total.SURVEY_LC1_3C33
 207.34526,  37.99531, 349.03209,  15.54988,  16.11249, 137.46798,  37.70993, 322.23240, 369.03169, 754.68145,2070.48974,1072.87079, 101.96170,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,Total.SURVEY_LC1_3C3x
204.72317, 79.86409, 67.75866, 37.28346, 16.26168,157.91853, 38.14649, 37.36046,130.96970,720.74799,293.15544,545.65899, 71.03332,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,Total.SURVEY_LC1_3Cxx
  47.88817, 119.59318,  47.97635,  75.69022,  52.96842,  81.65689,  19.99649, 110.23125, 433.04806,1169.35210, 534.22072, 976.12350, 708.73428,  19.74901,  33.49387, 109.03617, 128.56494,  17.15555,  94.98174,  46.53974,  53.41503, 344.42913, 502.50275, 160.88257, 172.35337,  25.50855,Total.SURVEY_LC1_3D10
0.000000,0.000000,0.000000,3.973212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.928416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Total.SURVEY_LC1_3D1x
  55.37180, 174.33937, 335.35794,  93.00759, 175.54803, 140.06086, 120.38619, 191.21899, 726.30414,1991.01548,1005.01183,1306.96264,1676.67758,  14.09649,  36.31008, 101.61608,  69.60574,  32.37208, 202.48924,  57.02343,  78.67517, 200.06772, 365.60210, 332.41991, 129.04149,  32.09117,Total.SURVEY_LC1_3D20
 0.000000, 3.960389, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.658797, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3D2x
 0.000000, 3.887058,12.638300, 0.000000, 0.000000, 0.000000,29.042481, 0.000000, 0.000000, 4.820284, 0.000000, 4.206970, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3Dxx
 169.353857, 380.020402, 289.581744, 350.427859, 541.412772, 516.661948, 561.022398, 274.092723, 846.087265, 972.213244,1232.438402, 769.284141, 138.453500,  66.382351, 242.122733, 439.637546, 277.512793, 156.807304, 415.164413, 365.695640, 308.106930,1138.488031, 929.019975,1064.283444, 192.637752,   3.974221,Total.SURVEY_LC1_3E10
 0.000000, 0.000000,13.431340,67.284172, 0.000000, 4.089736, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3E1x
  649.70678, 3011.62255, 4604.93830, 3611.93617, 2340.57037, 3520.58151, 3189.17353, 1989.38050, 7816.37586, 6297.88114, 8945.86153, 2654.08146,  458.54621,  213.23415, 2035.06236, 7956.62837, 4724.07259, 1485.23793, 5419.47514, 4768.81849, 3763.76574, 8742.70450, 6471.19194,10434.85315,  574.95398,   58.76007,Total.SURVEY_LC1_3E20
 0.000000,40.861799, 0.000000,39.815014, 4.762701,17.162875,17.304955, 0.000000, 3.980273, 4.059188,21.619819, 9.669643, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3E2x
 158.83091, 325.71613, 410.45825, 113.30061, 163.32222, 252.15223, 208.34285, 198.88341,1511.93837, 452.81749, 633.76368, 270.39641,  49.48566, 291.29377, 476.86125, 551.38848, 254.11366, 226.27888, 427.87235, 477.96478, 367.85784,1426.13432, 886.17085, 884.61098, 283.01441,  49.89357,Total.SURVEY_LC1_3E30
 0.000000, 0.000000, 0.000000, 4.552697, 0.000000, 4.154259, 4.400813, 0.000000,26.187807, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3E3x
27.867077,68.538376, 7.951202, 0.000000, 4.006767, 4.035456,37.612701, 0.000000,75.736226,54.997816,27.249604, 4.043539, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3Exx
   0.000000,   4.152455,  20.336330,  12.247848,  16.624923,  28.652754,   8.281746,  20.331142, 136.411418, 844.940189,1996.507751,2156.221171, 619.668710,   4.007037,   4.034056,  25.796465,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   4.070232,  32.998163,   8.430274,   0.000000,Total.SURVEY_LC1_3F10
 0.000000, 4.152455,16.509759, 4.159093, 8.310444,20.708037,16.464532, 4.135926,41.123984,15.602893,16.589735,86.424752, 4.056966, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.135054, 0.000000, 4.166460, 0.000000, 0.000000,Total.SURVEY_LC1_3F20
0.000000,0.000000,0.000000,4.159093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.179203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Total.SURVEY_LC1_3F2x
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.136693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Total.SURVEY_LC1_3F30
1094.92071,2065.50950,1165.29002, 760.80778,1053.05120,3103.14677, 801.46959,1030.61339,2866.01656,1498.64303,1014.99629, 408.69938,  75.35628, 343.11165, 252.61990,1386.83145, 537.45178, 235.95650, 524.20285, 115.62424, 135.55492, 591.80971, 249.46406, 369.68472,  54.68789,  14.18966,Total.SURVEY_LC1_3F40
 0.000000, 0.000000, 8.556692, 3.985316, 0.000000,39.071556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.959057, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3F4x
 4.007037, 0.000000, 0.000000, 4.037701, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.057368, 0.000000,81.032033,16.239484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3Fxx
0.000000,0.000000,0.000000,4.046842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Total.SURVEY_LC1_3G10
 46.577658,444.673784,211.529711, 67.146352,134.077501,339.878714,213.391631, 86.088028,522.257090,266.501235,567.420858,125.117338,  8.066719,  8.027410, 52.129731, 40.385231,  8.023016, 37.092053, 15.953735,115.444035, 23.989437,120.166351, 32.610229, 34.009339, 12.820690,  0.000000,Total.SURVEY_LC1_3G11
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.707671, 4.011319,16.154016,44.851245, 0.000000,54.184724, 8.066719, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,23.689922, 0.000000, 4.016825, 0.000000, 0.000000, 0.000000, 4.033360,Total.SURVEY_LC1_3G12
 0.000000,12.201993, 0.000000, 0.000000, 0.000000,14.628529, 0.000000, 0.000000, 7.940399, 4.070232, 0.000000,12.272644, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3G1x
 62.530583,126.737184,104.161337, 79.559961, 52.863622,139.513409,158.772500, 36.036381,238.463813,216.144883,383.729989,238.022046,  0.000000, 23.117146, 16.078723, 44.067250, 35.339824, 45.370347, 82.490563, 44.599763, 15.875889,103.825565, 82.648441,113.579945,  8.118857,  3.990473,Total.SURVEY_LC1_3G21
